"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.59972160572201e-20,0.378769296497071,0.82,0.474,8.73625124574781e-16,"Interneurons","INPP5F"
4.82093813966152e-20,0.451120210016219,0.789,0.492,9.15640780865913e-16,"Interneurons","CDC42BPB"
4.8584325116018e-20,0.441822059046488,0.893,0.559,9.2276208692853e-16,"Interneurons","OGT"
4.94677338869942e-20,0.481847556717612,0.631,0.365,9.39540669715681e-16,"Interneurons","CDK17"
5.49222554012742e-20,0.468821320785285,0.749,0.481,1.0431383968364e-15,"Interneurons","VPS35L"
5.56531095598441e-20,0.544192429052176,0.468,0.247,1.05701950987012e-15,"Interneurons","CLDN10"
5.80226076013739e-20,0.423609200479065,0.637,0.372,1.1020233861729e-15,"Interneurons","CTTNBP2"
5.88010983369299e-20,0.52258056190535,0.625,0.377,1.11680926071331e-15,"Interneurons","FCHSD2"
6.11150528190825e-20,0.489191295851981,0.518,0.285,1.16075819819283e-15,"Interneurons","FRMD5"
6.32760334323258e-20,0.428014226040057,0.752,0.468,1.20180170298016e-15,"Interneurons","PARK7"
6.54418031658496e-20,0.56164131794915,0.527,0.291,1.24293616752898e-15,"Interneurons","SELENOI"
6.56283106907751e-20,0.412680059913682,0.834,0.513,1.24647850494989e-15,"Interneurons","NDUFB10"
6.659753164924e-20,0.450985501176773,0.544,0.308,1.26488691861402e-15,"Interneurons","PLSCR4"
6.76183428090968e-20,0.556219658256343,0.566,0.327,1.28427518497318e-15,"Interneurons","UBE4A"
6.87043679820839e-20,0.545896670889132,0.507,0.283,1.30490206108372e-15,"Interneurons","OSGIN2"
7.06106030856878e-20,0.43105914257822,0.817,0.495,1.34110718440647e-15,"Interneurons","TMEM245"
7.13260885732696e-20,0.38338373762648,0.992,0.701,1.35469640027211e-15,"Interneurons","BEX3"
7.23629224846417e-20,0.471928181714589,0.592,0.341,1.3743889867508e-15,"Interneurons","NSL1"
7.33837767831415e-20,0.648190552302416,0.445,0.239,1.39377807244221e-15,"Interneurons","THNSL2"
7.47363327615322e-20,0.579084542298991,0.577,0.338,1.41946716813978e-15,"Interneurons","ACAT2"
7.52812003465397e-20,0.37519901375111,0.631,0.373,1.42981583818183e-15,"Interneurons","CSTF2T"
7.95873678945281e-20,0.430831142124122,0.738,0.444,1.51160287842077e-15,"Interneurons","TM2D3"
8.08378272077663e-20,0.338309772766665,0.679,0.4,1.53535285215711e-15,"Interneurons","ITM2A"
8.09944224211026e-20,0.45761572078389,0.639,0.379,1.538327065044e-15,"Interneurons","IBTK"
8.15514924278056e-20,0.494755056033822,0.625,0.367,1.54890749568131e-15,"Interneurons","ZSWIM6"
8.21356656207176e-20,0.529098543576939,0.614,0.363,1.56000269713429e-15,"Interneurons","LYPLAL1"
8.27423260280238e-20,0.795022881751376,0.273,0.115,1.57152499825026e-15,"Interneurons","RAB3B"
8.68124927107224e-20,0.548605658061729,0.676,0.411,1.64882967405475e-15,"Interneurons","ACTR1A"
8.75310205670976e-20,0.544949729722749,0.583,0.332,1.66247667363088e-15,"Interneurons","SLC7A14"
9.46292350178867e-20,0.661514735322583,0.507,0.287,1.79729306069472e-15,"Interneurons","GLO1"
9.77548305723839e-20,0.509857335617104,0.668,0.401,1.85665749706129e-15,"Interneurons","ESD"
1.03772643445699e-19,0.672034739874169,0.476,0.266,1.97095381696416e-15,"Interneurons","UCHL3"
1.04000687696995e-19,0.424658966266146,0.89,0.551,1.97528506142902e-15,"Interneurons","MLF2"
1.05689783686074e-19,0.560408611621734,0.29,0.121,2.0073660615496e-15,"Interneurons","GALNT6"
1.05978720600793e-19,0.699947453251386,0.268,0.11,2.01285384037087e-15,"Interneurons","IZUMO4"
1.06302434227038e-19,0.529448772327589,0.524,0.296,2.01900213327413e-15,"Interneurons","WBP4"
1.12321021165975e-19,0.455299998871994,0.69,0.4,2.13331315500537e-15,"Interneurons","MAP3K10"
1.12933936781139e-19,0.425895619904349,0.899,0.576,2.14495426128417e-15,"Interneurons","TERF2IP"
1.22088958922417e-19,0.456860370344067,0.62,0.363,2.31883559681347e-15,"Interneurons","ASCC1"
1.27190648475886e-19,0.587609240411152,0.423,0.216,2.41573198650251e-15,"Interneurons","ZNF488"
1.33738221852872e-19,0.370873010588426,0.839,0.497,2.54009004765159e-15,"Interneurons","OPTN"
1.34471446158324e-19,0.451340557700467,0.803,0.513,2.55401617688505e-15,"Interneurons","RBM25"
1.37290801184638e-19,0.395622224584069,0.955,0.643,2.60756418689984e-15,"Interneurons","ARPP19"
1.41310630095175e-19,0.403698946593964,0.896,0.537,2.68391279739767e-15,"Interneurons","ATP6V0D1"
1.42616577271223e-19,0.298731883519628,0.873,0.512,2.70871665211234e-15,"Interneurons","NPTN"
1.44157960707305e-19,0.380257741741473,0.704,0.417,2.73799214771385e-15,"Interneurons","GALNT15"
1.46566749474673e-19,0.364840615803441,0.842,0.53,2.78374227277246e-15,"Interneurons","DNM2"
1.48226364608688e-19,0.510489679107271,0.594,0.334,2.81526334301282e-15,"Interneurons","SGTB"
1.54068851625804e-19,0.487099934263731,0.493,0.272,2.92622969892889e-15,"Interneurons","DOHH"
1.5660968738185e-19,1.77972548689798,0.144,0.043,2.97448779244347e-15,"Interneurons","CORT"
1.58842409286441e-19,0.562374200953175,0.485,0.266,3.01689387957737e-15,"Interneurons","CAVIN2"
1.62802669160174e-19,0.496694847332869,0.651,0.391,3.09211109535919e-15,"Interneurons","EWSR1"
1.63858308682869e-19,0.424916098209803,0.766,0.471,3.11216085681373e-15,"Interneurons","HERC2"
1.66038146172769e-19,0.772470177492655,0.473,0.271,3.1535625102594e-15,"Interneurons","DEPRECATED-ENSG00000126524"
1.6788909621929e-19,0.700458515341305,0.513,0.302,3.18871760449297e-15,"Interneurons","ARMC1"
1.80981580052392e-19,0.452720312238883,0.685,0.419,3.43738314993508e-15,"Interneurons","CRIPT"
1.93630813636787e-19,0.417515037902481,0.969,0.684,3.6776300434035e-15,"Interneurons","PRKAR1A"
1.97253444888314e-19,0.39482927277987,0.842,0.516,3.74643467876374e-15,"Interneurons","ATRX"
2.00368392305473e-19,0.387188035632968,0.879,0.555,3.80559687505784e-15,"Interneurons","TACC1"
2.1077863377782e-19,0.359263798896925,0.746,0.453,4.00331859134213e-15,"Interneurons","SNN"
2.42431485533159e-19,0.43877640071496,0.73,0.434,4.6045012047313e-15,"Interneurons","EIF4G3"
2.67243672706352e-19,0.394268489207076,0.718,0.443,5.07575907571175e-15,"Interneurons","PYCR2"
2.68484522217946e-19,0.463290007415366,0.597,0.351,5.09932653048544e-15,"Interneurons","MSRB2"
2.78723808272364e-19,0.542352520289524,0.29,0.123,5.29380129051702e-15,"Interneurons","ADAMTS14"
2.82721119239694e-19,0.475658772461868,0.566,0.305,5.36972221771952e-15,"Interneurons","UBE2QL1"
2.96254927546088e-19,0.42216758938328,0.651,0.382,5.62676983888284e-15,"Interneurons","GPR137B"
3.14871418005685e-19,0.415276678036886,0.938,0.627,5.98035284218197e-15,"Interneurons","STAU2"
3.15000284506512e-19,0.576874870133032,0.408,0.207,5.98280040363219e-15,"Interneurons","VAT1L"
3.3120874310328e-19,0.385248295143822,0.42,0.206,6.2906476577606e-15,"Interneurons","CHST6"
3.34133567027248e-19,0.540362227507915,0.507,0.283,6.34619883854851e-15,"Interneurons","TMEM47"
3.45531780670654e-19,0.355185008307473,0.977,0.647,6.56268511027774e-15,"Interneurons","SLC1A3"
3.57188862343852e-19,0.411270565806003,0.741,0.455,6.78408806249678e-15,"Interneurons","DICER1"
3.60511262520226e-19,0.405199770070876,0.589,0.337,6.84719040904665e-15,"Interneurons","SLC4A8"
3.73894152288431e-19,0.405497711250247,0.789,0.47,7.10137163441416e-15,"Interneurons","ARHGEF7"
3.91998947406879e-19,0.40160553076595,0.732,0.435,7.44523600809886e-15,"Interneurons","SEPTIN11"
3.99317836768644e-19,0.507096066948604,0.656,0.405,7.58424367374685e-15,"Interneurons","RABEP1"
3.99413632390947e-19,0.432787870067895,0.789,0.481,7.58606312000126e-15,"Interneurons","STUB1"
4.11516987901757e-19,0.435578857140316,0.746,0.47,7.81594215121807e-15,"Interneurons","PDCD4"
4.16876846465434e-19,0.44693262403352,0.808,0.523,7.91774194491799e-15,"Interneurons","SGCB"
4.25240060048814e-19,0.482748922818624,0.572,0.318,8.07658446050712e-15,"Interneurons","WNK2"
4.25270154538858e-19,0.479839873023401,0.566,0.3,8.07715604515652e-15,"Interneurons","SCN8A"
4.27867212974133e-19,0.467275847377039,0.758,0.465,8.1264819760177e-15,"Interneurons","RANGAP1"
4.31791071929345e-19,0.474480085018709,0.704,0.43,8.20100782915405e-15,"Interneurons","ZDHHC17"
4.6106032643882e-19,0.577108339902131,0.552,0.317,8.75691878005251e-15,"Interneurons","RCN2"
4.65585546891368e-19,0.435666983859377,0.707,0.435,8.84286629210776e-15,"Interneurons","FBXL3"
4.80393082219235e-19,0.435893626264824,0.639,0.367,9.12410581058993e-15,"Interneurons","FAM13B"
4.89911904995051e-19,0.483546839566867,0.555,0.321,9.30489681157101e-15,"Interneurons","SH3KBP1"
4.90635459938535e-19,0.370581046819121,0.73,0.44,9.31863929061259e-15,"Interneurons","ANKH"
5.21838304411957e-19,0.418243674477688,0.569,0.309,9.91127491569629e-15,"Interneurons","SHC3"
5.26484708387983e-19,0.423171571138588,0.772,0.486,9.99952406641296e-15,"Interneurons","AKIRIN1"
5.37691408043577e-19,0.354806849517445,0.823,0.479,1.02123729129716e-14,"Interneurons","EPB41L1"
5.42782497635065e-19,0.577792377454059,0.507,0.287,1.03090679775828e-14,"Interneurons","SLC27A1"
5.56806819021394e-19,0.640113161703941,0.465,0.253,1.05754319136733e-14,"Interneurons","LRRTM3"
5.88178633139243e-19,0.366471214973795,0.927,0.635,1.11712767792137e-14,"Interneurons","DAZAP2"
6.05970405044882e-19,0.496956320118395,0.524,0.3,1.15091959030174e-14,"Interneurons","DEPRECATED-ENSG00000163374"
6.11287906972534e-19,0.450650799900522,0.504,0.263,1.16101912171293e-14,"Interneurons","RALYL"
6.21762112401102e-19,0.351350418639019,0.828,0.528,1.18091278008341e-14,"Interneurons","GNPTG"
6.23525868850616e-19,0.389156534587895,0.758,0.461,1.18426268270798e-14,"Interneurons","CHPT1"
6.26967393450513e-19,0.443286408840747,0.665,0.377,1.19079917038056e-14,"Interneurons","CDH13"
6.34485129248396e-19,0.629627298279401,0.485,0.27,1.20507760598148e-14,"Interneurons","DEPRECATED-ENSG00000128487"
6.35960420958891e-19,0.238278850155018,1,0.819,1.20787962752722e-14,"Interneurons","RHOB"
6.39836998764287e-19,0.46964950281826,0.642,0.385,1.21524241175301e-14,"Interneurons","UBE2D2"
6.43679535214829e-19,0.415862324846871,0.614,0.362,1.22254054123352e-14,"Interneurons","HDDC2"
6.69352160270561e-19,0.502578797241386,0.4,0.203,1.27130055800188e-14,"Interneurons","DIPK1C"
6.8473609530768e-19,0.504234308370742,0.535,0.303,1.30051926581788e-14,"Interneurons","TCP11L2"
6.9532896256869e-19,0.480320056336411,0.597,0.357,1.32063829860671e-14,"Interneurons","RNF167"
6.98312955777702e-19,0.448799937687925,0.546,0.286,1.32630579690859e-14,"Interneurons","PDE2A"
7.30831460408825e-19,0.495874007743565,0.651,0.393,1.38806819275448e-14,"Interneurons","NFAT5"
7.56138267745525e-19,0.509248764585349,0.654,0.388,1.43613341192908e-14,"Interneurons","KIF21A"
7.56547569278467e-19,0.374981993852454,0.828,0.527,1.43691079833059e-14,"Interneurons","KMT2E"
7.77500400016952e-19,0.678982247502819,0.439,0.24,1.4767065097522e-14,"Interneurons","ZNF704"
7.84375561310648e-19,0.469471923432823,0.648,0.371,1.48976450359731e-14,"Interneurons","TTC7B"
8.33546388376987e-19,0.513967089684007,0.589,0.331,1.58315465544441e-14,"Interneurons","STXBP5"
8.69085602977498e-19,0.403945251783001,0.693,0.419,1.65065428573516e-14,"Interneurons","RDX"
8.95548109174629e-19,0.545635200761445,0.538,0.316,1.70091452375537e-14,"Interneurons","KBTBD11"
9.06056262661027e-19,0.404241602036072,0.848,0.541,1.72087265967209e-14,"Interneurons","GPBP1"
9.84052388254802e-19,0.426162998529904,0.611,0.345,1.86901070101235e-14,"Interneurons","INSYN1"
9.94100850084573e-19,0.29759730331351,0.558,0.277,1.88809574456563e-14,"Interneurons","CALY"
1.00453266525253e-18,0.417585843954315,0.868,0.524,1.90790889111413e-14,"Interneurons","ISCU"
1.01715174099959e-18,0.349729625111844,0.648,0.384,1.93187630168053e-14,"Interneurons","SLF2"
1.08267237662899e-18,0.370898813137248,0.783,0.456,2.05631964493144e-14,"Interneurons","AGAP3"
1.14340393161724e-18,0.361976288391115,0.73,0.434,2.17166708732062e-14,"Interneurons","ST6GALNAC6"
1.18069662576453e-18,0.387490834371974,0.437,0.226,2.24249710131458e-14,"Interneurons","KIAA1958"
1.21931700845424e-18,0.375814332851635,0.707,0.438,2.31584879415714e-14,"Interneurons","MFAP3L"
1.29509103569594e-18,0.421961733907825,0.777,0.465,2.45976640409729e-14,"Interneurons","ABAT"
1.29701260454038e-18,0.492910962397022,0.535,0.308,2.46341603980354e-14,"Interneurons","PCCB"
1.33076434132866e-18,0.479989452035468,0.538,0.306,2.52752071348552e-14,"Interneurons","PSME4"
1.33847180976946e-18,0.442605472045732,0.563,0.334,2.54215950829514e-14,"Interneurons","PPP2R5A"
1.4281178131032e-18,0.447569305126732,0.707,0.421,2.71242416242691e-14,"Interneurons","VPS26B"
1.47141281246983e-18,0.478278560165666,0.6,0.356,2.79465435472396e-14,"Interneurons","EXOSC10"
1.50093663489218e-18,0.329754984945619,0.285,0.119,2.85072895065071e-14,"Interneurons","USH1C"
1.50318132109624e-18,0.416353971276797,0.707,0.438,2.85499228315809e-14,"Interneurons","PCNX2"
1.55364414553364e-18,0.541296134707574,0.58,0.354,2.95083632561205e-14,"Interneurons","TEX2"
1.58140375290916e-18,0.543537158172523,0.544,0.319,3.00356014790038e-14,"Interneurons","NADK2"
1.67926225301155e-18,0.666626529911033,0.487,0.275,3.18942279714484e-14,"Interneurons","ATP5F1C"
1.73498321502347e-18,0.366450717828105,0.586,0.331,3.29525362029408e-14,"Interneurons","CHD7"
1.77302422373103e-18,0.573122337237717,0.532,0.317,3.36750490813235e-14,"Interneurons","IVD"
1.77816234340669e-18,0.454570605947727,0.558,0.326,3.37726373883233e-14,"Interneurons","PPM1K"
1.79262919409125e-18,0.365291984652577,0.665,0.399,3.40474062833751e-14,"Interneurons","PLPP1"
1.80026636532719e-18,0.368107311309233,0.715,0.443,3.41924590766594e-14,"Interneurons","SAR1B"
1.81732125569143e-18,0.480692891836484,0.752,0.481,3.45163826093473e-14,"Interneurons","STX12"
1.82226667186789e-18,0.387963121761956,0.676,0.409,3.46103108987869e-14,"Interneurons","TBC1D10B"
1.82917357912506e-18,0.402333278254175,0.935,0.604,3.47414937883222e-14,"Interneurons","ABR"
1.83320369933931e-18,0.35654829710758,0.834,0.534,3.48180378615516e-14,"Interneurons","CASC3"
1.87903179016886e-18,0.618977435773241,0.479,0.273,3.56884507906771e-14,"Interneurons","ZNF280D"
1.88090180133375e-18,0.351060512650341,0.67,0.399,3.5723967912732e-14,"Interneurons","DACT3"
1.92304153074026e-18,0.510137013757192,0.518,0.291,3.65243277933497e-14,"Interneurons","HERC1"
1.9886270433216e-18,0.366983523617798,0.668,0.409,3.77699934338071e-14,"Interneurons","HSPE1"
2.05344439159782e-18,0.456487425842106,0.53,0.304,3.90010693296174e-14,"Interneurons","MGAT3"
2.08897222533282e-18,0.413439342218996,0.794,0.492,3.96758494757463e-14,"Interneurons","CAMSAP2"
2.2231740384127e-18,0.453775102996381,0.639,0.399,4.22247445115725e-14,"Interneurons","ANKRD36B"
2.23678392010577e-18,0.587282772648519,0.406,0.209,4.24832369945689e-14,"Interneurons","RIMS1"
2.24577523535032e-18,0.408433517851644,0.617,0.352,4.26540090450087e-14,"Interneurons","KIAA0408"
2.27074864334348e-18,0.47881757830132,0.344,0.164,4.31283289830227e-14,"Interneurons","GRIN2C"
2.29161424982049e-18,0.409039474912572,0.628,0.375,4.35246294468405e-14,"Interneurons","PEPD"
2.30049690908709e-18,0.507070573394918,0.625,0.379,4.36933377942912e-14,"Interneurons","PPP2R5B"
2.4057547179146e-18,0.417673519343358,0.642,0.389,4.56924993573521e-14,"Interneurons","DDHD1"
2.53213922744863e-18,0.157208778408799,0.842,0.49,4.80929203469319e-14,"Interneurons","PDK4"
2.58376969359203e-18,0.426988260093758,0.727,0.446,4.90735377903934e-14,"Interneurons","KLHDC2"
2.62321375501619e-18,0.390800817925383,0.738,0.443,4.98226988490224e-14,"Interneurons","CCPG1"
2.63549364684787e-18,0.44501226518212,0.575,0.343,5.00559308345815e-14,"Interneurons","GLG1"
2.78799538651674e-18,0.365669704793516,0.808,0.511,5.29523963761124e-14,"Interneurons","COX7A2L"
2.82411201470604e-18,0.49383528618184,0.6,0.363,5.36383594953118e-14,"Interneurons","SGTA"
2.85478542351706e-18,0.824271104612595,0.208,0.078,5.42209395488595e-14,"Interneurons","FAM178B"
2.88344471088348e-18,0.373579583884805,0.761,0.447,5.476526539381e-14,"Interneurons","ATP6V1H"
2.89821773645013e-18,0.421168155810142,0.859,0.547,5.50458494683973e-14,"Interneurons","G3BP2"
2.92978244338277e-18,0.497241943907059,0.532,0.305,5.5645357947169e-14,"Interneurons","DIS3L"
3.12194373045897e-18,0.493308496870818,0.549,0.324,5.92950772726072e-14,"Interneurons","DCUN1D4"
3.17417329827267e-18,0.600109388843517,0.49,0.279,6.02870734540928e-14,"Interneurons","ANKRD13B"
3.17770391008124e-18,0.273855754666931,0.628,0.327,6.0354130364173e-14,"Interneurons","CCK"
3.26128414639687e-18,0.38817554831425,0.921,0.601,6.19415697925158e-14,"Interneurons","EIF5"
3.26263878220785e-18,0.411486708707513,0.569,0.331,6.19672983904736e-14,"Interneurons","FARP1"
3.2962315813881e-18,0.398492081423218,0.577,0.34,6.26053264253042e-14,"Interneurons","SOS2"
3.40606377067745e-18,0.471043748257902,0.535,0.293,6.46913691964768e-14,"Interneurons","BRINP2"
3.4368691672492e-18,0.384144363592938,0.783,0.469,6.5276456093564e-14,"Interneurons","COX6C"
3.43785054970208e-18,0.478436016588793,0.668,0.42,6.52950954904916e-14,"Interneurons","RGL1"
3.45389148754879e-18,0.470299704923769,0.606,0.359,6.55997610230142e-14,"Interneurons","CLCN6"
3.52789962430784e-18,0.337953312899761,0.752,0.471,6.70053975644788e-14,"Interneurons","KCTD3"
3.55942179317267e-18,0.344175837968243,0.572,0.3,6.76040981177284e-14,"Interneurons","PLPPR4"
3.56665700946058e-18,0.480821790095795,0.665,0.388,6.77415165806848e-14,"Interneurons","PJA1"
3.67713563920134e-18,0.359426507863284,0.918,0.602,6.9839837195351e-14,"Interneurons","ADGRG1"
3.68755506133634e-18,0.424557032882187,0.668,0.409,7.00377332799612e-14,"Interneurons","DIP2A"
3.71562761057241e-18,0.379292896257445,0.572,0.335,7.05709152076018e-14,"Interneurons","KSR1"
3.79793626711037e-18,0.414838842694298,0.775,0.475,7.21342035212272e-14,"Interneurons","AP3D1"
3.91899239863135e-18,0.445243893880921,0.473,0.244,7.44334226272052e-14,"Interneurons","PAK3"
4.06447558223796e-18,0.579144401557788,0.442,0.246,7.71965847334457e-14,"Interneurons","PC"
4.10036293009044e-18,0.553460999486971,0.423,0.227,7.78781931312076e-14,"Interneurons","BBIP1"
4.17363433594477e-18,0.279836385427058,0.744,0.417,7.9269836942599e-14,"Interneurons","SYNGR1"
4.19245796101572e-18,0.44157731573767,0.789,0.5,7.96273540535715e-14,"Interneurons","DDX6"
4.24090492267423e-18,0.668059862452133,0.386,0.194,8.05475071963516e-14,"Interneurons","FGF13"
